track_id,track_name,track_artist,track_album_name,energy,tempo,danceability,loudness,liveness,valence,speechiness,track_popularity,instrumentalness,duration_ms,acousticness
2EKL77lwxvo615Ga7VjEUl,HIM ALL ALONG,Gunna,HIM ALL ALONG,0.507,130.007,0.872,-6.323,0.111,0.506,0.072,76,0.0,158667,0.195
4CkbpelT92r4dVkceDX9g1,Leave Me Alone,BigXthaPlug,TAKE CARE,0.802,128.085,0.835,-4.286,0.0882,0.374,0.243,71,7.33e-06,143778,0.0311
2t4H61OtTYgmDe61KxkjKH,PLUTOSKI,Future,MIXTAPE PLUTO,0.533,120.011,0.794,-8.206,0.207,0.15,0.0591,73,2.76e-05,179023,0.14
5xeSd4HgzrYpNLEf3LfYLK,WHATCHU KNO ABOUT ME (feat. Sexyy Red),"GloRilla, Sexyy Red",GLORIOUS,0.684,166.976,0.832,-4.691,0.229,0.68,0.359,78,0.0,149461,0.00449
6afQ4fJDJ9QqU5BKIH99Ej,Insecurities,Lil Baby,Insecurities,0.642,111.907,0.65,-5.332,0.0855,0.186,0.04,70,0.0,127154,0.00502
76Ku9OBFK1NjMylR8r4WLK,Gang Baby,NLE Choppa,SLUT SZN,0.699,129.054,0.92,-6.635,0.0745,0.484,0.358,72,0.0,138180,0.00768
487JCvAXVblflZyDJn3fSp,Help Me,Real Boston Richey,Help Me,0.709,78.53,0.749,-6.385,0.329,0.564,0.259,73,0.0,181166,0.155
1560osUcXrnov6yuOjXvc1,No Face,Drake,No Face,0.69,125.951,0.853,-5.858,0.0835,0.471,0.0647,78,0.0,137143,0.0771
3aCPResPDNae3pXTocGpYe,LIL DEMON,Future,MIXTAPE PLUTO,0.754,131.001,0.863,-5.851,0.0913,0.301,0.0611,77,0.0,139197,0.00125
62oLxos6R04SVYL1lXidvu,2 Slippery (feat. BossMan Dlow),"Luh Tyler, BossMan Dlow",Mr. Skii,0.4,106.682,0.608,-9.519,0.119,0.089,0.32,69,0.000327,159228,0.029
4lwfqyQXSDJ7kELpMErMih,Sorry Not Sorry,"Lil Yachty, Veeze",Sorry Not Sorry,0.509,157.94,0.662,-9.159,0.266,0.549,0.322,70,0.0,136709,0.247
2cZOYofOX4d6g0OXxkaIjA,ALL RED,Playboi Carti,ALL RED,0.663,143.082,0.76,-4.763,0.305,0.209,0.0551,81,0.0,148053,0.109
1Ftb0PK0Qqwax3gofiMd2X,I CAN’T LET GO,"Lil Tecca, Don Toliver",PLAN A,0.761,147.216,0.649,-4.204,0.207,0.313,0.152,73,0.0,150204,0.00694
4ppKM7xnkSAwSyKqD4QTY4,Chill Bae,Lil Uzi Vert,Eternal Atake 2,0.663,184.057,0.672,-5.984,0.134,0.381,0.243,76,0.0,138324,0.112
26TX1oZbaDeKxfTYDclSAo,2AM,BigXthaPlug,TAKE CARE,0.681,114.991,0.884,-5.839,0.277,0.324,0.149,69,0.0,184294,0.0439
1qIwin7JMVuX70qN6wD8ww,It's Up (feat. Young Thug & 21 Savage),"Drake, Young Thug, 21 Savage",100 GIGS,0.723,139.942,0.783,-4.881,0.159,0.294,0.135,76,0.0,278001,0.0264
2JapCT0xikq6Fy1PQiJz1C,The Viper,BabyChiefDoit,The Viper,0.831,139.905,0.652,-5.972,0.269,0.648,0.264,68,0.0,150997,0.0111
1JF8LkQWZ8grXb2emqrNKn,Brokey,Latto,Sugar Honey Iced Tea,0.525,75.013,0.776,-6.723,0.108,0.467,0.137,70,0.0,217613,0.0366
0U60hgxzGit7juEuHul2y3,25,Rod Wave,Last Lap,0.5,63.925,0.427,-8.269,0.127,0.269,0.141,76,0.0,180000,0.286
3lUYO6zvXI88sNDpyKvIJ2,Or What,"NLE Choppa, 41, Kyle Richh",Or What,0.586,125.845,0.731,-7.564,0.0987,0.147,0.172,77,0.0,199165,0.116
28drn6tQo95MRvO0jQEo5C,Type Shit,"Future, Metro Boomin, Travis Scott, Playboi Carti",WE DON'T TRUST YOU,0.552,144.941,0.64,-5.679,0.119,0.112,0.129,84,0.0,228267,0.0215
2aYHxnMF2umAavtgBvmkY1,Thought I Was Dead (feat. ScHoolboy Q & Santigold),"Tyler, The Creator, ScHoolboy Q, Santigold",CHROMAKOPIA,0.859,129.77,0.77,-3.382,0.673,0.64,0.275,85,0.0,207273,0.362
3lCb7ZYE3Fvie4JOPqpXfY,FIELD TRIP,"¥$, Playboi Carti, Don Toliver, Kodak Black",FIELD TRIP,0.685,121.991,0.731,-4.707,0.0865,0.458,0.12,72,0.0,167229,0.054
2jnezASa7o0lP6aif6VrIf,TEFLON DON,Future,MIXTAPE PLUTO,0.578,124.005,0.916,-6.275,0.113,0.192,0.124,74,0.00402,159894,0.00349
1eroCliWpJrEu1V7VSObcO,Circadian Rhythm,Drake,100 GIGS,0.574,146.007,0.694,-6.144,0.082,0.286,0.0483,79,0.0,126356,0.193
1F5Qp0SJS0QUfqIoQggrLz,The Largest,BigXthaPlug,The Largest,0.867,131.041,0.902,-3.108,0.142,0.799,0.225,68,0.0,132338,0.0678
3NE6g9h77FZbQqCLzUpGRt,Light Year (Practice),Lil Uzi Vert,Eternal Atake 2,0.692,140.203,0.637,-7.231,0.345,0.427,0.164,73,0.0,164366,0.0153
3rXlcLZk3MCaRPND5g9QiW,Blow for Blow (feat. J. Cole),"Tee Grizzley, J. Cole",Blow for Blow (feat. J. Cole),0.478,104.563,0.675,-10.201,0.127,0.39,0.512,69,7.8e-06,210286,0.0731
5RePVWy39tLpHH0WwXgBsK,Rah Tah Tah,"Tyler, The Creator",CHROMAKOPIA,0.878,82.557,0.661,-4.099,0.381,0.514,0.31,87,0.0,165413,0.00289
2FRc9wqgIjg2E3bH13ww6U,Both Ways,Juice WRLD,The Pre-Party (Extended),0.396,78.022,0.726,-9.121,0.527,0.413,0.283,73,0.0,197428,0.269
2dKkVF2m160z0RNDN2dddc,NISSAN ALTIMA,Doechii,Alligator Bites Never Heal,0.711,117.038,0.974,-5.206,0.0888,0.328,0.194,72,3.92e-05,126832,0.0988
5xMjhZKSo8yh5r9b5vrYRr,Tailor Swif,A$AP Rocky,Tailor Swif,0.527,77.499,0.824,-5.506,0.368,0.212,0.118,74,0.0,155391,0.149
32ioWMgkyA6mFcXJMggBoz,GEEK TIMË,Yeat,LYFESTYLE,0.752,158.042,0.638,-6.227,0.17,0.242,0.0385,72,0.734,170188,0.0066
2I9foKseoFQh07p6sD2voE,Many Men (Wish Death),50 Cent,Get Rich Or Die Tryin',0.826,108.52,0.654,-2.93,0.131,0.417,0.354,71,0.00146,256227,0.0153
7iabz12vAuVQYyekFIWJxD,BAND4BAND (feat. Lil Baby),"Central Cee, Lil Baby",BAND4BAND (feat. Lil Baby),0.764,140.113,0.882,-5.241,0.119,0.886,0.204,81,0.0,140733,0.359
1haa8GXT0cl9wzRnpZG0YH,"Bent (with Kyle Richh, Jenn Carter & TaTa)","41, Kyle Richh, Jenn Carter, TaTa",41 World: Not The Album,0.632,123.987,0.848,-7.381,0.282,0.253,0.277,68,0.0,171198,0.398
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,Meet The Woo,0.805,142.096,0.548,-5.732,0.408,0.649,0.351,76,0.000405,216387,0.212
2Gk6fi0dqt91NKvlzGsmm7,SAY MY GRACE (feat. Travis Scott),"Offset, Travis Scott",SET IT OFF,0.631,121.854,0.772,-5.082,0.129,0.433,0.0431,70,0.0,173253,0.0648
3WCXvxgQ7U3mznWsQjiEMu,6locc 6a6y,Lil Loaded,6locc 6a6y,0.702,125.089,0.871,-8.025,0.0912,0.675,0.253,69,0.0,131286,0.296
6HgWWaMu31KdOpEG5l28BG,All My Life (feat. J. Cole),"Lil Durk, J. Cole",All My Life (feat. J. Cole),0.57,142.974,0.787,-5.881,0.135,0.733,0.225,69,0.0,223879,0.0449
0vjeOZ3Ft5jvAi9SBFJm1j,Superhero (Heroes & Villains) [with Future & Chris Brown],"Metro Boomin, Future, Chris Brown",HEROES & VILLAINS,0.583,116.624,0.709,-5.298,0.195,0.533,0.204,79,2.97e-06,182667,0.138
7fEoXCZTZFosUFvFQg1BmW,Took Her To The O,King Von,Levon James,0.592,159.98,0.82,-7.002,0.121,0.4,0.29,78,4.71e-06,196180,0.0149
4vzJrkfHbCGaodPA5RY5BV,Loading,Central Cee,Wild West,0.68,144.006,0.85,-6.18,0.0964,0.694,0.338,70,0.0,173333,0.732
2yUzr8Sr6ldG8vmHhZwTnz,née-nah,"21 Savage, Travis Scott, Metro Boomin",american dream,0.758,165.409,0.681,-6.524,0.555,0.331,0.188,73,0.0,220584,0.00465
01Lr5YepbgjXAWR9iOEyH1,Love Sosa,Chief Keef,Finally Rich,0.413,131.964,0.772,-8.194,0.111,0.211,0.0891,77,0.0,246213,0.0361
0k7wmahjkn389wAZdz19Cv,Drankin N Smokin,"Future, Lil Uzi Vert",Pluto x Baby Pluto,0.658,151.951,0.752,-6.297,0.0927,0.387,0.342,70,0.0,213520,0.0421
792HwhrdO3ErRKL5yRe4Ge,Invincible,Pop Smoke,Meet The Woo 2,0.732,142.791,0.548,-5.652,0.269,0.612,0.336,71,0.0,127547,0.125
40mjsnRjCpycdUw3xhS20g,GATTI,"JACKBOYS, Pop Smoke, Travis Scott",JACKBOYS,0.676,143.477,0.594,-5.808,0.163,0.472,0.344,69,0.0,181145,0.135
1H7KnK26kc1YyellpbINEn,The Woo (feat. 50 Cent & Roddy Ricch),"Pop Smoke, 50 Cent, Roddy Ricch",Shoot For The Stars Aim For The Moon,0.618,99.7,0.49,-5.655,0.259,0.286,0.104,68,3.77e-06,201600,0.0221
3UnYMo1aeD0o8VtHy3R8cs,Neva Cared,Polo G,Neva Cared,0.35,77.528,0.822,-12.207,0.0757,0.346,0.574,68,0.0,186000,0.0213
1ipSpQfzBbhPFhYm6tfVIz,Mr. Glock,Key Glock,Yellow Tape,0.946,150.141,0.804,-5.949,0.359,0.745,0.352,70,0.0,146880,0.002
5SWnsxjhdcEDc7LJjq9UHk,Runnin,"21 Savage, Metro Boomin",SAVAGE MODE II,0.626,143.01,0.819,-4.574,0.167,0.415,0.202,78,0.101,195906,0.00748
2297mxrYLBAC4XkhXs39If,Armed & Dangerous,King Von,Welcome to O'Block,0.592,188.051,0.696,-6.281,0.127,0.232,0.319,72,0.0,122680,0.152
5vDNippoMr52KpXBO9b9KQ,Coffin,Lil Yachty,Lil Boat 3.5,0.547,138.05,0.92,-4.98,0.0998,0.606,0.272,70,1.45e-06,89536,0.0241
4F6yN5FsFW10Ucx7cLCzBh,Ready (feat. Gunna),"Lil Baby, Gunna",Street Gossip,0.395,76.984,0.793,-5.578,0.109,0.128,0.385,69,1.4e-05,213287,0.277
03ThZweiBWFP8tOGsk6QMO,Russian Cream,Key Glock,Glock Bond,0.774,130.007,0.867,-5.791,0.157,0.549,0.315,69,0.0,142498,0.11
65OVbaJR5O1RmwOQx0875b,Wants and Needs (feat. Lil Baby),"Drake, Lil Baby",Scary Hours 2,0.449,136.006,0.578,-6.349,0.119,0.1,0.286,73,2.17e-06,192956,0.0618
3F5CgOj3wFlRv51JsHbxhe,Jimmy Cooks (feat. 21 Savage),"Drake, 21 Savage","Honestly, Nevermind",0.673,165.921,0.529,-4.711,0.093,0.366,0.175,80,2.41e-06,218365,0.000307
23TwR29GSeJBfXnXhmDlwR,"Crazy Story, Pt. 3",King Von,"Grandson, Vol. 1",0.73,156.953,0.729,-5.14,0.118,0.41,0.261,75,4.33e-05,191399,0.00165
577YBGuskWkVDCxZrLRB4v,Pure Cocaine,Lil Baby,Street Gossip,0.487,127.05,0.964,-6.071,0.115,0.108,0.421,77,6.07e-06,154024,0.00127
4mIHgQ3ofK2RK34UdbqMbe,Ambition For Cash,Key Glock,Yellow Tape 2,0.732,149.012,0.841,-5.186,0.136,0.576,0.19,73,2.18e-05,143480,0.0115
3QFInJAm9eyaho5vBzxInN,family ties (with Kendrick Lamar),"Baby Keem, Kendrick Lamar",The Melodic Blue,0.611,134.093,0.711,-5.453,0.23,0.144,0.33,79,0.0,252262,0.00588
6pcywuOeGGWeOQzdUyti6k,Glock In My Lap,"21 Savage, Metro Boomin",SAVAGE MODE II,0.733,130.029,0.847,-6.439,0.151,0.202,0.16,80,1.04e-05,193591,0.00574
6Tguhaf2uAe6OjRLsR2Tql,3 Headed Goat (feat. Lil Baby & Polo G),"Lil Durk, Lil Baby, Polo G",Just Cause Y'all Waited 2,0.48,143.029,0.846,-8.618,0.0989,0.419,0.359,68,0.0,169532,0.269
1dg3qy5DjoJodawfOCgrTP,Run It Up (feat. Offset & Moneybagg Yo),"Lil Tjay, Offset, Moneybagg Yo",Destined 2 Win,0.575,120.031,0.88,-6.091,0.109,0.671,0.163,71,0.0,232048,0.415
1EJIcDYXwSqipW5dFe4uJz,EVERY CHANCE I GET (feat. Lil Baby & Lil Durk),"DJ Khaled, Lil Baby, Lil Durk",KHALED KHALED,0.727,150.062,0.477,-4.053,0.108,0.227,0.286,70,0.0,236524,0.000866
4rmVZajAF7PkrCagGPHbqa,Sticky,Drake,"Honestly, Nevermind",0.495,137.027,0.853,-14.63,0.0844,0.0774,0.14,68,0.000217,243228,0.0917
0VgkVdmE4gld66l8iyGjgx,Mask Off,Future,FUTURE,0.434,150.062,0.833,-8.795,0.165,0.281,0.431,81,0.0219,204600,0.0102
4Iedi94TIaB2GGb1nMB68v,On Me,Lil Baby,On Me,0.564,77.972,0.856,-6.295,0.134,0.483,0.392,70,0.0,135960,0.00327
0fX4oNGBWO3dSGUZcVdVV2,N95,Kendrick Lamar,Mr. Morale & The Big Steppers,0.67,139.956,0.79,-5.527,0.119,0.408,0.105,75,2.32e-06,195950,0.377
3ruoIF2UnoXdzK8mR61ebq,Rich Nigga Shit (feat. Young Thug),"21 Savage, Metro Boomin, Young Thug",SAVAGE MODE II,0.733,97.974,0.825,-5.625,0.112,0.62,0.0969,75,0.0,190331,0.349
1udwFobQ1JoOdWPQrp2b6u,Surround Sound (feat. 21 Savage & Baby Tate),"JID, 21 Savage, Baby Tate",The Forever Story (Extended Version),0.567,75.965,0.574,-7.126,0.258,0.526,0.465,78,0.0,229938,0.164
2fjqfFUq64thFsqfKN01kS,Imagina esse Cenário,"Matuê, Veigh",333,0.665,94.329,0.583,-3.885,0.112,0.463,0.18,75,0.0,155368,0.314
6vN77lE9LK6HP2DewaN6HZ,Yes Indeed,"Lil Baby, Drake",Harder Than Ever,0.346,119.957,0.963,-9.309,0.108,0.562,0.53,75,0.0,142273,0.0355
7MBHncxZXB7fzf5cAx8C05,Wake Up & Bake Up,"Duki, Wiz Khalifa, Arcángel",AMERI,0.577,148.107,0.797,-5.617,0.301,0.17,0.195,72,0.0,206031,0.0174
07AQkmp456NpEnT8HR7WLy,M4,"Teto, Matuê",M4,0.59,119.97,0.88,-4.709,0.184,0.723,0.204,68,0.0,170000,0.08
62NeZ2Vtrz5HgtQibleMNs,Diablita (feat. Anuel AA & Baby Rasta),"Trap Capos, Noriel, Anuel AA, Baby Rasta",Trap Capos: Season 1,0.631,129.902,0.807,-4.883,0.117,0.126,0.111,70,0.0,213613,0.407
5JgTIfS7FfSE9tuebzX8HC,Tessera sanitaria (feat. Nerissima Serpe & Papa V),"Night Skinny, Nerissima Serpe, Papa V",Containers,0.822,165.946,0.513,-4.51,0.11,0.768,0.383,69,0.0,204668,0.14
0M9ydKzuF3oZTfYYPfaGX1,Bad and Boujee (feat. Lil Uzi Vert),"Migos, Lil Uzi Vert",Culture,0.666,127.079,0.926,-5.314,0.123,0.168,0.244,70,0.0,343150,0.0611
6rUmUJ2drFemHTH73bFAKQ,That Go! (feat. T-Shyne),"Young Stoner Life, Young Thug, Meek Mill, T-Shyne",Slime Language 2,0.575,145.95,0.713,-6.706,0.169,0.189,0.0501,72,0.0,226400,0.00669
2FIm6YsSGL5acOqSuJDh5s,Me Acostumbre (feat. Bad Bunny),"Arcángel, Bad Bunny",Me Acostumbre (feat. Bad Bunny),0.586,124.041,0.808,-7.242,0.14,0.568,0.169,68,0.0,263288,0.641
2tudvzsrR56uom6smgOcSf,Like That,"Future, Metro Boomin, Kendrick Lamar",WE DON'T TRUST YOU,0.676,162.012,0.814,-4.67,0.119,0.312,0.231,83,1.28e-05,267707,0.00709
3Kh5a6vXMiJtC35jMEfmyy,Castlevania,Matuê,333,0.928,109.966,0.616,-2.34,0.156,0.23,0.043,70,0.0,230182,0.0168
6gxKUmycQX7uyMwJcweFjp,We Paid (feat. 42 Dugg),"Lil Baby, 42 Dugg",My Turn (Deluxe),0.542,135.14,0.926,-5.064,0.0877,0.564,0.293,70,0.0,181929,0.135
1Bb422wJR14f7sA77gGs0V,Brindis,"Duki, Headie One",AMERI,0.637,135.055,0.851,-6.149,0.227,0.616,0.104,73,0.0,179556,0.225
2QrGCbW0ylj94JfkgLZFlA,Pa Ti,"Bad Bunny, Bryant Myers",Pa Ti,0.718,128.14,0.76,-3.017,0.0982,0.557,0.232,72,0.0,191295,0.348
2sA4woGW5KgEgGXXxOKPAZ,Amigos y Enemigos (feat. Bad Bunny & Almighty) - Remix,"Trap Capos, Noriel, Bad Bunny, Almighty",Amigos y Enemigos (Remix),0.748,115.01,0.752,-3.755,0.105,0.497,0.0895,70,0.0,295304,0.289
7b6QP0Pz2sqyW7yyXodpm6,Tu Me Enamoraste - Remix,"Lary Over, Anuel, Bryant Myers, Almighty, Brytiago",Tu Me Enamoraste (Remix),0.536,119.967,0.689,-8.861,0.169,0.349,0.174,69,0.0,341135,0.25
77dMSg2VHi2wwXjXNrmcrZ,Nena Maldición (feat. Lenny Tavárez),"Paulo Londra, Lenny Tavárez",Homerun,0.531,118.96,0.566,-6.635,0.179,0.367,0.0716,73,0.0,227518,0.192
1qMMYpVatbRITKCfq1gasi,PUFFIN ON ZOOTIEZ,Future,I NEVER LIKED YOU,0.657,124.992,0.883,-5.748,0.128,0.284,0.305,77,0.0,172933,0.0603
6QsHhB0W9GtLF3cI7mUVkQ,1993,Matuê,333,0.88,92.055,0.753,-3.165,0.146,0.582,0.081,73,0.0,127826,0.455
2IRZnDFmlqMuOrYOLnZZyc,Going Bad (feat. Drake),"Meek Mill, Drake",Championships,0.496,86.003,0.889,-6.365,0.252,0.544,0.0905,74,0.0,180522,0.259
2m3v40xGeLVqnQvAwx5rdi,Un Día Más,"Duki, YSY A",AMERI,0.708,96.914,0.712,-5.715,0.29,0.634,0.247,71,0.0,165773,0.404
4DS7HoqrKq1dDjeYOKBlu9,De las 2 (feat. Bad Bunny & Arcángel),"Trap Capos, Noriel, Bad Bunny, Arcángel",Trap Capos II,0.696,120.146,0.744,-5.015,0.0808,0.406,0.117,69,0.0,260493,0.71
2SzgK8i6si6ETtu57nTdSn,Un Ratito Mas,"Bryant Myers, Bad Bunny",Un Ratito Mas,0.629,140.101,0.523,-4.058,0.323,0.209,0.0549,68,0.0,283121,0.156
4CNfC20TImtjdwN3dG0uCF,CANZONE D'ODIO (feat. Lil Baby),"Lazza, Lil Baby",LOCURA,0.735,99.827,0.697,-4.16,0.099,0.403,0.0497,73,0.0,162970,0.172
4tuFNhM69UakXdPg4RrNvp,Deus Perdoa,"Filipe Ret, Dallass, Hunter",Deus Perdoa,0.671,147.037,0.607,-6.934,0.128,0.316,0.0863,68,1.31e-06,137143,0.403
4lH6nENd1y81jp7Yt9lTBX,Solo,Future,HNDRXX,0.486,110.964,0.784,-6.497,0.101,0.0894,0.0475,80,0.497,265996,0.0538
0K0soSt52EhMS9FohRObdK,Cómo Le Digo,"KHEA, Omar Varela, Asan",Cómo Le Digo,0.385,129.958,0.69,-8.444,0.236,0.19,0.0817,68,0.0,226101,0.181
5RHOhXxMVhpEaBcG6hIydA,Maturidade,"KayBlack, Wall Hein, AMUSIK",Maturidade,0.411,172.445,0.722,-9.963,0.0976,0.503,0.387,70,0.0,142026,0.509
0VybBobSYSzliyEJ1VqwGR,Problemas de um Milionário,"WIU, Teto",Problemas de um Milionário,0.484,133.03,0.93,-5.486,0.0922,0.747,0.259,70,6.84e-05,144361,0.355
26w9NTiE9NGjW1ZvIOd1So,BOOKER T,Bad Bunny,EL ÚLTIMO TOUR DEL MUNDO,0.6,113.903,0.883,-7.188,0.0931,0.691,0.37,72,7.94e-06,156430,0.114
2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,ASTROWORLD,0.73,155.008,0.834,-3.714,0.124,0.446,0.222,81,0.0,312820,0.00513
2Hh3ETdQKrmSI3QS0hme7g,Too Many Nights (feat. Don Toliver & with Future),"Metro Boomin, Future, Don Toliver",HEROES & VILLAINS,0.668,87.973,0.573,-4.356,0.109,0.145,0.0467,82,4.01e-05,199920,0.189
6TZXBJLTIOX6DM6hwCsKw2,Me Ama Me Odia,"Revol, Ozuna, Cosculluela, Arcángel, Brytiago",Me Ama Me Odia,0.603,135.993,0.735,-9.474,0.0844,0.429,0.203,71,3.56e-05,326937,0.226
1FEh2VLXCzHr4DhMLufrs5,Hm Hm hm,Youka,VENIN,0.637,171.264,0.567,-4.032,0.235,0.882,0.298,68,0.0346,131765,0.499
27durTCg4qj3qAbKsSVNX4,Kese (Dance),Wizkid,Kese (Dance),0.874,118.079,0.774,-5.641,0.413,0.927,0.0488,75,0.34,174053,0.142
6e0YUaVAfDxUabmybOjguy,Awuke,"Davido, YG Marley",Awuke,0.792,113.981,0.749,-4.621,0.0712,0.903,0.0402,76,1.63e-05,172632,0.308
2irQkcW7o3v0tZoGZrtUsO,Favourite Girl (with Rema),"Darkoo, Rema",Favourite Girl (with Rema),0.812,100.049,0.455,-3.455,0.199,0.823,0.211,68,0.0,184249,0.372
2nYeyMeqYDiFSYYtl2BWD6,Piece of My Heart (feat. Brent Faiyaz),"Wizkid, Brent Faiyaz",Piece of My Heart (feat. Brent Faiyaz),0.648,93.2,0.737,-5.493,0.105,0.746,0.138,77,6.92e-06,259354,0.252
1Cbl3Yq8rHo7hhDQmLQagU,PUSH 2 START,Tyla,TYLA +,0.814,93.482,0.683,-3.505,0.0858,0.758,0.0466,78,0.00826,156826,0.277
771KDfpsOtJPQmocQpMdkR,Fi Kan We Kan,"Bnxn, Rema",Fi Kan We Kan,0.683,145.379,0.501,-7.881,0.0685,0.623,0.211,71,9.25e-05,161379,0.109
13VXuHw3O8Yt7VwRIDqSo4,MMS,"Asake, Wizkid",Lungu Boy,0.634,101.837,0.502,-3.367,0.188,0.645,0.144,72,0.0341,219628,0.677
6PhRhocBXP4y7NpciGmzra,Después De La 1,"Cris Mj, FloyyMenor, LOUKI",MJ,0.581,99.973,0.805,-5.091,0.0933,0.528,0.0601,86,0.0202,177600,0.0303
4zbEItKoaRId1vRZkoO0Uh,Imagínate,"Danny Ocean, Kapo",Imagínate,0.737,101.923,0.779,-4.667,0.0974,0.445,0.109,76,0.0,170366,0.134
6fKvGaO8Dfntvx4thaXtak,Kamikaze (feat. Victor Mendivil),"Natanael Cano, Uriel Gaxiola, Ganggy, Victor Mendivil",Kamikaze (feat. Victor Mendivil),0.662,95.999,0.863,-5.855,0.334,0.307,0.21,72,8.45e-06,248363,0.0843
5AH31dDNgxCMGDdxubNNn4,NEL,Fuerza Regida,PERO NO TE ENAMORES,0.482,100.029,0.69,-6.335,0.0728,0.356,0.2,88,0.0004,149074,0.523
0fKK51bU6lcCCwdNnv64t3,DEPORTIVO,"Blessd, Anuel AA",DEPORTIVO,0.762,90.025,0.816,-2.864,0.0845,0.782,0.0565,72,0.000404,218701,0.534
4U80gkwi6Qk0fBRcDuzn3E,SEXO ES LA MODA,"Maria Becerra, Yandel",SEXO ES LA MODA,0.718,105.002,0.848,-4.385,0.116,0.564,0.0557,74,1.9e-05,165901,0.183
1YYfyJ2yCvGFCxwjsIqEK9,Khé?,"Rauw Alejandro, Romeo Santos",Cosa Nuestra,0.627,155.865,0.687,-4.975,0.0893,0.47,0.181,78,0.0,206066,0.326
12VjaTNEaCfDlvW1XPZTQ9,Ferxxoko,"Joyce Santana, Feid",Ferxxoko,0.483,171.831,0.753,-6.436,0.0681,0.826,0.273,72,0.0,177209,0.0189
03IpZ9yqJlo3EIgDQUgBSF,Nueva Era,"Duki, Myke Towers",AMERI,0.724,101.097,0.556,-3.165,0.217,0.681,0.119,82,0.0,246889,0.267
5PCGEfALcpGtURIuTqvX0R,PELIGROSA,FloyyMenor,PELIGROSA,0.442,100.021,0.776,-8.99,0.0723,0.838,0.0575,81,1.31e-05,136944,0.319
0NsGFMIo2aNbAkJu48ndaf,Morena Canela,Chino Pacas,Que Sigan Llegando Las Pacas (Extended),0.614,119.893,0.658,-6.981,0.092,0.465,0.0324,79,2.18e-05,178337,0.105
1kyLInQ2qgYbK4wZxllfV2,DURO,Quevedo,DURO,0.719,104.033,0.707,-4.963,0.371,0.701,0.0395,76,2e-06,162205,0.223
4ZOkfHC38nxSeSqzGE5HFr,PIÉNSALO,Junior H,$AD BOYZ 4 LIFE II,0.536,97.541,0.716,-7.798,0.208,0.359,0.0328,84,0.0,240669,0.452
0lQogzZgV4XwuUTasz3nPL,EN MI MUNDO,"Jasiel Nuñez, Peso Pluma",LA ODISEA,0.594,125.01,0.694,-8.39,0.131,0.672,0.0366,75,0.0,307565,0.396
3OJDtCdYs8QJnui708tEU3,Soltera,Shakira,Soltera,0.752,100.076,0.841,-4.735,0.949,0.67,0.105,86,0.00046,214643,0.167
4xISUrw0t2elabEhKrtAJ0,DEGENERE 👑 (feat. benny blanco),"Myke Towers, benny blanco",DEGENERE 👑 (feat. benny blanco),0.709,194.055,0.744,-5.778,0.0847,0.712,0.284,79,0.0,130880,0.0501
2gmd7lY3QSzLh0xIY4cRvi,SE ME OLVIDA,"Maisak, Feid",SE ME OLVIDA,0.707,82.045,0.786,-4.386,0.121,0.691,0.0635,84,0.0,225373,0.0399
1uGUbgZuO1kD1JZ0UeFupN,Hecha Pa' Mí,Grupo Frontera,Hecha Pa' Mí,0.832,98.582,0.742,-4.267,0.296,0.716,0.0325,82,0.0,195846,0.0857
1iIrqtbY2aogEHhQkmrV7w,SE TE NOTA (feat. Peso Pluma),"Myke Towers, Peso Pluma",LA PANTERA NEGRA,0.616,104.008,0.773,-4.516,0.145,0.25,0.0416,72,4.24e-05,190107,0.0565
6X6m4xmdFcz31p1h7Qg68c,EL LOKERON,Tito Double P,INCÓMODO,0.689,120.208,0.724,-7.174,0.0922,0.936,0.0524,89,6.77e-06,146141,0.573
4Ndjd6DhKIC5IPoBIrMQuX,Ese Vato No Te Queda,"Carin Leon, Gabito Ballesteros",Ese Vato No Te Queda,0.74,117.955,0.748,-3.643,0.087,0.618,0.0387,75,0.000109,198607,0.0292
06ONHS2cu9I7fvzTz3NQvq,Cholo 7,"Fuerza Regida, Luis R Conriquez",Cholo 7,0.856,136.0,0.691,-5.035,0.0876,0.713,0.0536,75,5.09e-05,157500,0.2
1qbql17v0Hazo94o5RUyWQ,KINTSUGI,HUMBE,KINTSUGI,0.464,79.503,0.373,-8.606,0.127,0.301,0.256,80,0.0135,237908,0.86
5QjmUqgpPQgXgg4606DqZF,UWAIE,Kapo,UWAIE,0.783,103.001,0.705,-4.783,0.0984,0.454,0.0403,86,0.0,172427,0.138
7lcbpfihslisNObKdHjyLo,IA,"Clarent, Mora",IA,0.631,111.93,0.706,-5.812,0.227,0.289,0.0366,80,0.0,171429,0.656
4Z6pPinNzkGtbgAlE88263,Siento que merezco más,LATIN MAFIA,TODOS LOS DÍAS TODO EL DÍA,0.445,156.023,0.55,-9.548,0.507,0.512,0.0847,73,0.00318,166159,0.262
2lAUq68F2bt7Kc218n9FPp,AY MAMÁ,"Tito Double P, Grupo Frontera",INCÓMODO,0.764,148.853,0.666,-6.297,0.347,0.729,0.116,85,0.0,163115,0.366
